"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Пашу́нцы","мн.","-цаў, -цамі, -цах","Pašuncy","Пашунцы"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Пецюны́","мн.","-но́ў, -на́мі, -на́х","Pieciuny","Петюны"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Сліжы́","мн.","-жо́ў, -жа́мі, -жа́х","Sližy","Слижи"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Су́цькі","мн.","Су́цек і Су́цькаў, -камі, -ках","Sućki","Сутьки"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Такары́","мн.","-ро́ў, -ра́мі, -ра́х","Takary","Токари"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Уладзіславо́ва","н.","-ва, -вам, -ве","Uladzislavova","Владиславово"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Эйту́ны","мн.","-ту́н і -ту́наў, -намі, -нах","Ejtuny","Эйтуны"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Ю́равічы","мн.","-віч і -вічаў, -чамі, -чах","Juravičy","Юровичи"
"Гродзенская","ЛІДСКІ","ДВАРЫШЧАНСКІ","в.","Яча́нцы","мн.","-цаў, -цамі, -цах","Jačancy","Ячанцы"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Ба́нцавічы","мн.","-віч і -вічаў, -чамі, -чах","Bancavičy","Банцевичи"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Бе́льскія","мн.","-кіх, -кімі, -кіх","Bieĺskija","Бельские"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Дайнава́ 1","ж.","-вы́, -во́й і -во́ю, -ве́","Dajnava 1","Дайнова 1"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Дайнава́ 2","ж.","-вы́, -во́й і -во́ю, -ве́","Dajnava 2","Дайнова 2"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Даме́йкі","мн.","-ме́ек і -ме́йкаў, -камі, -ках","Damiejki","Домейки"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","п.","Дзітва́","ж.","-вы́, -во́й і -во́ю, -ве́","Dzitva","Дитва"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Запо́лле","н.","-лля, -ллем, -ллі","Zapollie","Заполье"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Засце́нак Бе́льскія","м.","-нка -кія, -нкам -кія, -нку -кія","Zascienak Bieĺskija","Застенок Бельские"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Мальгі́","мн.","-го́ў, -га́мі, -га́х","Maĺhi","Мольги"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Рапэ́йкі","мн.","-пэ́ек і -пэ́йкаў, -камі, -ках","Rapejki","Ропейки"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Рылаўцы́","мн.","-цо́ў, -ца́мі, -ца́х","Rylaŭcy","Рыловцы"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Хрулі́","мн.","-лёў, -ля́мі, -ля́х","Chruli","Хрули"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Ху́тар Я́нцавічы","мн.","-ра -чы, -рам -чы, -ры -чы","Chutar Jancavičy","Хутор Янцевичи"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Я́нцавічы","мн.","-віч і -вічаў, -чамі, -чах","Jancavičy","Янцевичи"
"Гродзенская","ЛІДСКІ","ДЗІТВЯНСКІ","в.","Яўсе́евічы","мн.","-віч і -вічаў, -чамі, -чах","Jaŭsiejevičy","Евсеевичи"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Абма́нічы","мн.","-ніч і -нічаў, -чамі, -чах","Abmaničy","Обманичи"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Агаро́днікі","мн.","-каў, -камі, -ках","Aharodniki","Огородники"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Брындзяня́та","мн.","-ня́т і -ня́таў, -тамі, -тах","Bryndzianiatа","Бринденята"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Былі́нскія","мн.","-кіх, -кімі, -кіх","Bylinskija","Былинские"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","До́ўкні","мн.","-няў, -нямі, -нях","Doŭkni","Довкни"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Дубро́ўня","ж.","-ні, -няй і -няю, -ні","Dubroŭnia","Дубровня"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Капачэ́лі","мн.","-чэ́ль і -чэ́ляў, -лямі, -лях","Kapačeli","Копачели"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Навасёлкі","мн.","-лак і -лкаў, -камі, -ках","Navasiolki","Новосёлки"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Наві́цкія 1","мн.","-кіх, -кімі, -кіх","Navickija 1","Новицкие 1"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Несікаўшчы́на","ж.","-ны, -най і -наю, -не","Niesikaŭščyna","Несиковщина"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Няце́ч","ж.","-чы, -чай і -чаю, -чы","Niacieč","Нетечь"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Пашкі́","мн.","-ко́ў, -ка́мі, -ка́х","Paški","Пашки"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Перапе́чыца","ж.","-цы, -цай і -цаю, -цы","Pierapiečycа","Перепечица"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","п.","Першама́йскі","м.","-кага, -кім","Pieršamajski","Першемайский"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Пляба́нцы","мн.","-цаў, -цамі, -цах","Pliabancy","Плебанцы"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Пля́савічы","мн.","-віч і -вічаў, -чамі, -чах","Pliasavičy","Плясовичи"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Прыдыба́йлы","мн.","-лаў, -ламі, -лах","Prydybajly","Придыбайлы"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Сангайлы́","мн.","-ло́ў, -ла́мі, -ла́х","Sanhajly","Сонгайлы"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Сухва́льня","ж.","-ні, -няй і -няю, -ні","Suchvaĺnia","Сухвальня"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Цве́рмы","мн.","-маў, -мамі, -мах","Cviermy","Цвермы"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Ця́бы","мн.","-баў, -бамі, -бах","Ciaby","Тябы"
"Гродзенская","ЛІДСКІ","ДУБРОВЕНСКІ","в.","Я́ськаўцы","мн.","-цаў, -цамі, -цах","Jaśkaŭcy","Яськовцы"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Абрубы́","мн.","-бо́ў, -ба́мі, -ба́х","Abruby","Обрубы"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Аўся́дава","н.","-ва, -вам, -ве","Aŭsiadava","Овсядово"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Бе́левічы","мн.","-віч і -вічаў, -чамі, -чах","Bielievičy","Белевичи"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Бе́нкевічы","мн.","-віч і -вічаў, -чамі, -чах","Bienkievičy","Бенкевичи"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Бярну́ці","мн.","-ну́ць і -ну́цяў, -цямі, -цях","Biarnuci","Бернути"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Верх-Кру́пава","н.","Верх-Кру́пава, Верх-Кру́павам, Верх-Кру́паве","Vierch-Krupava","Верх-Крупово"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Верх-Лі́да","ж.","Верх-Лі́ды, Верх-Лі́дай і Верх-Лі́даю, Верх-Лі́дзе","Vierch-Lida","Верх-Лида"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Во́рнішкі","мн.","-шак і -шкаў, -камі, -ках","Vorniški","Ворнишки"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Вялі́кае Сяло́","н.","-кага -ла́, -кім -ло́м, -кім -ле́","Vialikaje Sialo","Великое Село"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Вялі́кія Рэ́ксці","мн.","-кіх -цяў, -кімі -цямі, -кіх -цях","Vialikija Reksci","Великие Рексти"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Гу́ды","мн.","Гуд і Гу́даў, -дамі, -дах","Hudy","Гуды"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Жырму́ны","мн.","-му́н і -му́наў, -намі, -нах","Žyrmuny","Жирмуны"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Кербядзі́","мн.","-дзёў, -дзя́мі, -дзя́х","Kierbiadzi","Кербеди"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Ко́зічы","мн.","-зіч і -зічаў, -чамі, -чах","Kozičy","Козичи"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Ко́лышкі","мн.","-шак і -шкаў, -камі, -ках","Kolyški","Колышки"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Кру́пава","н.","-ва, -вам, -ве","Krupava","Крупово"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Малэ́йкаўшчына","ж.","-ны, -най і -наю, -не","Malejkaŭščyna","Малейковщина"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Наві́цкія 3","мн.","-кіх, -кімі, -кіх","Navickija 3","Новицкие 3"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Нарку́ны","мн.","-ку́н і -ку́наў, -намі, -нах","Narkuny","Наркуны"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Пу́рсці","мн.","-цяў, -цямі, -цях","Pursci","Пурсти"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Спо́ркаўшчына","ж.","-ны, -най і -наю, -не","Sporkaŭščyna","Спорковщина"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Чахаўцы́","мн.","-цо́ў, -ца́мі, -ца́х","Čаchaŭcy","Чеховцы"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Чэ́рнікі","мн.","-каў, -камі, -ках","Černiki","Черники"
"Гродзенская","ЛІДСКІ","КРУПАЎСКІ","в.","Шаўдзюкі́","мн.","-ко́ў, -ка́мі, -ка́х","Šaŭdziuki","Шавдюки"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Алемпіно́ва","н.","-ва, -вам, -ве","Aliempinova","Олемпиново"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Бе́шанкі","мн.","-нак і -нкаў, -камі, -ках","Biešanki","Бешенки"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Бі́льтаўцы","мн.","-цаў, -цамі, -цах","Biĺtaŭcy","Бильтовцы"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Ваянпо́лле","н.","-лля, -ллем, -ллі","Vajanpollie","Военполье"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Гасці́лаўцы","мн.","-цаў, -цамі, -цах","Hascilaŭcy","Гостиловцы"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Дзмі́траўцы","мн.","-цаў, -цамі, -цах","Dzmitraŭcy","Дмитровцы"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Лебяда́","ж.","-ды́, -до́й і -до́ю, -дзе́","Liebiada","Лебеда"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Мажэ́йкава","н.","-ва, -вам, -ве","Mažejkava","Можейково"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Масяві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Masiavičy","Мосевичи"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Мацясы́","мн.","-со́ў, -са́мі, -са́х","Maciasy","Мотясы"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Радзіво́нішкі","мн.","-шак і -шкаў, -камі, -ках","Radzivoniški","Радивонишки"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Раўбы́","мн.","-бо́ў, -ба́мі, -ба́х","Raŭby","Ровбы"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Рэ́пнікі","мн.","-каў, -камі, -ках","Repniki","Репники"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Фе́ліксава","н.","-ва, -вам, -ве","Fieliksava","Феликсово"
"Гродзенская","ЛІДСКІ","МАЖЭЙКАЎСКІ","в.","Шпількі́","мн.","-ко́ў, -ка́мі, -ка́х","Špiĺki","Шпильки"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Андрашо́ўшчына","ж.","-ны, -най і -наю, -не","Andrašoŭščyna","Андрашовщина"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Бе́леўцы","мн.","-цаў, -цамі, -цах","Bielieŭcy","Белевцы"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Буцілы́","мн.","-ло́ў, -ла́мі, -ла́х","Bucily","Бутилы"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Вангі́","мн.","-го́ў, -га́мі, -га́х","Vanhi","Ванги"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Кары́тніца","ж.","-цы, -цай і -цаю, -цы","Karytnica","Корытница"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Мастаўля́ны","мн.","-ля́н і -ля́наў, -намі, -нах","Mastaŭliany","Мостовляны"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Мо́цевічы","мн.","-віч і -вічаў, -чамі, -чах","Mocievičy","Мотевичи"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Панямо́нцы","мн.","-цаў, -цамі, -цах","Paniamoncy","Понемонцы"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Пе́скаўцы","мн.","-цаў, -цамі, -цах","Pieskaŭcy","Песковцы"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Чахо́ўшчына","ж.","-ны, -най і -наю, -не","Čachoŭščyna","Чеховщина"
"Гродзенская","ЛІДСКІ","ПЕСКАЎСКІ","в.","Шаўдзіні́","мн.","-нёў, -ня́мі, -ня́х","Šaŭdzini","Шавдини"
